#OK
#SQL= select h.bdmId, h.axis1_x, h.axis1_y , h.axis1_z, h.Mtot, h.Mvir, h.x, h.y, h.z, h.np from miniMDR1..BDMV h where h.snapnum = 85
#MAXROWS UNLIMITED
#QUERYTIMEOUT 420 sec
#DATE 2013-07-24 20:21:25.629 CEST
#QUERYTIME 73 millisec
#COLUMN 1 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=axis1_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=axis1_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=axis1_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=Mtot JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=Mvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
bdmId,axis1_x,axis1_y,axis1_z,Mtot,Mvir,x,y,z,np
8512182271,0.9772,-0.1034,0.1854,1.82299992E13,1.78199997E13,336.9692,488.5433,886.2318,2055
8512182272,-0.2689,0.0074,0.9631,9.1920001E11,9.1920001E11,355.6929,484.6596,885.9392,106
8512182273,0.4305,-0.2162,0.8763,3.12200004E11,3.12200004E11,357.6984,486.2348,884.3437,36
8512182274,0.5492,0.6857,0.4777,1.29400004E13,5.4290001E12,384.1719,481.3793,877.7941,626
8512182280,0.5372,0.2948,0.7903,3.03500001E11,2.94799999E11,374.4947,485.3832,878.5594,34
8512182300,0.0488,0.8243,0.564,1.042E14,9.4600002E13,366.6159,421.2259,883.2868,10908
8512182301,0.4616,0.6652,0.5869,2.081E11,2.081E11,367.3081,421.4291,882.9854,24
8512182303,0.546,-0.7549,0.3633,4.94300004E11,3.46900005E11,366.5462,420.5686,883.9665,40
8512182304,0.965,0.2592,-0.0399,7.6320001E11,7.5449998E11,396.1603,422.4284,886.329,87
8512182307,0.9915,-0.1104,-0.0694,9.9729998E11,8.5849997E11,345.8918,421.6758,879.945,99
8512182308,-0.6352,0.3388,0.6941,3.63400004E12,3.47799998E12,371.7589,424.7322,888.5219,401
8512182309,0.1769,0.8744,0.4518,1.73399998E11,1.73399998E11,372.3263,426.9716,888.3589,20
8512182310,0.8527,0.1731,0.4929,6.8509997E11,6.5039997E11,372.597,426.3548,889.356,75
8512182314,0.7499,0.5719,0.3325,3.98900003E11,3.98900003E11,388.6599,432.4872,883.3264,46
8512182315,0.6525,-0.3392,0.6776,4.68300005E11,4.51000009E11,393.1259,429.0723,883.7586,52
8512182323,0.391,0.8366,0.3838,1.37899999E12,1.37899999E12,352.0594,429.0698,880.7965,159
8512182324,0.1096,0.7277,0.6771,1.62999999E12,1.16199994E12,382.9516,440.1466,882.1348,134
8512182328,0.961,0.2188,0.1689,2.60200006E11,2.60200006E11,371.5667,433.7437,884.5068,30
8512182329,0.3765,0.9079,0.1841,7.7179997E11,3.81600006E11,386.597,444.7668,883.7653,44
8512182330,-0.6266,0.2065,0.7515,4.16300007E11,4.16300007E11,391.5343,439.7551,883.6433,48
8512182334,0.6799,0.5326,0.5041,4.526E13,4.2159999E13,386.0139,444.6055,883.3488,4861
8512182335,0.0092,0.4319,0.9019,1.66899996E13,3.64200002E11,386.2367,444.7946,883.6265,42
8512182346,0.7766,-0.6299,-0.0080,8.4119998E11,8.4119998E11,359.5833,448.1334,880.4043,97
8512182347,0.8562,0.1432,-0.4964,3.5279998E13,5.7240001E11,363.8821,447.7017,879.6469,66
8512182351,0.9428,-0.2531,-0.2169,2.53199988E12,2.35900004E12,363.4338,448.5573,879.4156,272
8512182352,0.8067,-0.5013,0.313,1.43100006E12,1.38800005E12,378.7177,454.4487,878.4521,160
8512182354,0.5109,-0.2733,0.815,2.86200005E11,2.77500002E11,378.4476,454.9858,878.0159,32
8512182355,0.0097,-0.1445,0.9894,2.34200007E11,1.90800003E11,384.7345,458.7928,881.1157,22
8512182356,0.8968,-0.2063,-0.3914,1.19699997E12,1.171E12,386.6051,461.0688,879.8198,135
8512182360,0.8704,-0.4922,0.0125,7.1110001E11,7.1110001E11,368.195,457.9703,875.7286,82
8512182363,0.2937,0.7219,0.6266,2.43699994E12,1.62200001E12,372.1806,459.0637,875.0959,187
8512182364,0.6257,-0.5401,0.5629,3.90200001E11,3.38200003E11,374.0464,459.772,875.0162,39
8512182365,0.7327,0.6227,-0.2745,1.50299998E14,1.25500001E14,381.9334,465.1333,874.2202,14473
8512182366,0.4026,-0.1634,0.9007,5.0300002E12,4.787E12,385.3535,464.1043,877.3242,552
8512182369,0.7543,0.6561,-0.024,2.88400007E13,2.57700009E13,340.2864,465.08,888.3795,2972
8512182373,0.3969,-0.4638,0.7921,4.51000009E11,4.51000009E11,348.3403,463.5321,882.2623,52
8512182389,-0.4358,0.5006,0.748,3.36499992E12,3.31299999E12,349.9457,477.8786,887.2693,382
8512182392,-0.6295,0.7427,0.2285,3.81600006E11,3.72900004E11,347.0541,482.9817,886.2882,43
8512182393,-0.5409,0.841,0.0128,6.7640001E11,6.2440001E11,374.7471,477.9543,879.8788,72
8512182394,0.1834,0.8898,-0.4178,2.081E11,1.90800003E11,377.2033,477.7289,879.1607,22
8512182395,0.6261,0.774,-0.0941,1.934E12,1.89899997E12,381.9948,473.7972,877.2916,219
8512182396,0.9108,0.1403,-0.3883,4.07600005E11,4.07600005E11,393.2802,470.7076,881.2831,47
8512182397,0.2194,-0.7548,0.6181,5.29000006E11,4.94300004E11,392.0202,470.1697,879.8145,57
8512182402,-0.4141,0.8072,0.4206,1.73399998E11,1.73399998E11,362.5671,486.2908,880.0535,20
8512182403,-0.6435,0.6131,0.4582,5.37700008E11,4.85600002E11,379.593,486.7675,878.8792,56
8512182404,0.3652,-0.0954,0.926,4.16300007E11,3.81600006E11,384.7907,480.2102,876.4773,44
8512182405,-0.0612,0.2277,0.9718,2.77500002E11,2.51500003E11,386.7279,477.0123,875.0656,29
8512182406,0.9215,0.2902,-0.258,7.1110001E11,3.03500001E11,395.2939,477.981,885.7687,35
8512182413,0.9692,-0.2159,-0.1184,3.20900006E11,2.86200005E11,362.6326,485.7863,879.7418,33
8512182414,0.0171,0.6906,0.7231,1.36700001E14,1.22199998E14,381.5157,490.0215,883.6252,14087
8512182415,0.0812,0.5931,0.801,2.94799999E11,2.86200005E11,386.3208,480.6664,878.2638,33
8512182443,0.0321,0.8091,-0.5868,1.99500005E11,1.82100001E11,368.7765,424.1125,886.6375,21
8512182452,0.2309,0.0926,0.9685,7.6320001E11,7.1110001E11,371.7979,430.9074,887.0225,82
8512182454,0.6766,0.7316,-0.0833,5.8480002E13,5.7239998E13,360.7001,438.1464,879.3671,6601
8512182455,0.8724,0.0977,-0.4789,4.94300004E11,4.85600002E11,378.5784,437.3142,883.2255,56
8512182456,-0.093,0.4176,0.9038,1.87300001E12,1.65599995E12,379.5414,439.9318,882.5064,191
8512182457,0.6597,0.1366,-0.739,1.90800003E11,1.90800003E11,397.795,436.9862,884.2294,22
8512182461,0.8148,-0.0168,-0.5795,5.7240001E11,5.7240001E11,361.6782,441.8701,878.8894,66
8512182462,-0.4043,0.7566,0.5138,3.20900006E11,3.12200004E11,366.3907,440.8335,881.2695,36
8512182463,0.932,-0.3484,-0.1003,3.72900004E11,3.72900004E11,396.6173,439.5293,884.9603,43
8512182470,0.8788,0.4713,-0.0745,2.94799999E11,2.94799999E11,377.588,445.1553,882.2511,34
8512182471,0.6422,-0.682,0.3499,1.067E12,6.7640001E11,382.6692,451.2244,881.3654,78
8512182472,0.8884,-0.4585,-0.0228,2.25500004E11,2.25500004E11,387.8254,447.7207,884.4763,26
8512182475,0.5174,-0.6623,0.5419,3.295E11,3.20900006E11,371.5277,445.7307,882.5188,37
8512182476,0.938,-0.2929,0.1854,1.18800004E12,2.34200007E11,382.9514,451.151,881.4528,27
8512182485,0.2913,0.856,0.4271,1.08099996E13,2.42800001E12,363.8445,446.966,879.8409,280
8512182486,0.3322,0.6793,-0.6543,1.11000001E12,1.09299997E12,377.2647,459.3063,877.5149,126
8512182490,0.7658,-0.643,0.0026,5.46300002E11,2.94799999E11,385.8304,460.1885,879.879,34
8512182491,0.7876,0.5297,0.3149,1.99499999E12,7.9780001E11,385.0557,460.1292,879.9506,92
8512182492,0.9849,0.0939,-0.1457,4.16300007E11,3.81600006E11,392.4411,460.41,879.0763,44
8512182494,0.201,-0.1583,0.9667,7.0239997E11,6.417E11,347.3266,462.1916,882.9041,74
8512182501,-0.2404,0.2968,0.9242,4.59600003E11,4.16300007E11,375.6656,459.7677,875.4318,48
8512182502,0.9572,-0.0362,-0.2873,3.72900004E11,2.60200006E11,385.8382,468.7585,872.8283,30
8512182508,0.3855,0.7959,0.4668,9.7999998E11,9.7999998E11,347.4161,471.1665,883.8635,113
8512182509,0.2598,0.9545,0.1464,1.68200005E12,1.66500001E12,378.6213,467.8592,878.9912,192
8512182513,0.5713,-0.711,0.4101,2.081E11,2.081E11,345.6494,473.3217,883.3923,24
8512182514,-0.5869,0.3624,0.724,4.94300004E11,4.94300004E11,368.5064,473.2067,879.87,57
8512182517,0.2957,0.7732,-0.561,4.42300006E11,3.98900003E11,383.4326,471.4104,875.7208,46
8512182518,0.7965,0.5385,-0.2749,1.977E12,5.9839998E11,391.4564,470.6774,879.1799,69
8512182519,0.152,0.8933,0.4229,6.7640001E11,6.5039997E11,395.9197,472.9975,886.788,75
8512182523,0.3281,0.085,0.9408,1.04099997E12,1.03199998E12,373.7195,478.2769,881.5691,119
8512182524,0.0376,0.6125,0.7896,2.94799999E11,2.94799999E11,387.0274,474.1582,874.7786,34
8512182528,0.5087,0.0613,0.8587,9.7130001E11,9.6259998E11,384.522,480.7778,878.8324,111
8512182531,-0.0529,0.9602,-0.2742,2.86200005E11,2.688E11,339.338,486.3035,885.925,31
8512182537,0.8382,0.3042,-0.4527,4.59600003E11,4.51000009E11,332.6599,492.5874,889.0555,52
8512182563,0.9794,0.1774,0.0969,1.90800003E11,1.82100001E11,371.9234,423.8762,889.293,21
8512182571,0.6423,-0.6349,0.4294,1.07499998E12,9.5390001E11,347.1128,422.4977,879.7503,110
8512182578,0.5569,0.6864,0.4677,4.59600003E11,4.59600003E11,372.5024,436.0077,884.7233,53
8512182579,0.2001,0.1214,0.9722,7.1979998E11,3.64200002E11,383.0497,439.7571,882.3691,42
8512182582,0.3159,0.5967,-0.7377,1.03199998E12,8.4990001E11,362.3471,443.6444,878.9203,98
8512182583,-0.5899,0.8009,0.1031,2.97400009E12,2.20299998E12,363.2074,445.4412,879.2573,254
8512182584,0.0789,0.8963,-0.4365,8.1520001E11,8.0649998E11,365.9561,442.4616,880.7639,93
8512182588,0.9706,-0.209,0.1195,3.72900004E11,3.72900004E11,376.1247,445.0865,882.2084,43
8512182599,0.2333,0.9639,-0.1284,3.12200004E11,3.12200004E11,398.1699,453.7323,882.8113,36
8512182600,0.0558,-0.2716,0.9608,2.54100007E12,2.47999994E12,360.9161,450.833,878.9705,286
8512182601,0.2659,-0.0798,0.9607,4.07600005E11,4.07600005E11,367.7942,454.6272,879.5145,47
8512182608,-0.0908,-0.3645,0.9268,3.46900005E11,3.46900005E11,384.5826,463.0455,877.4341,40
8512182611,-0.0799,0.0426,0.9959,8.8460001E11,6.5039997E11,391.5919,468.3243,878.8085,75
8512182615,0.9663,0.0536,0.2519,1.32700006E12,8.4990001E11,359.6163,462.3366,878.2325,98
8512182616,0.5616,-0.4428,0.699,4.33600004E11,3.295E11,392.6782,469.7789,882.5121,38
8512182619,0.2928,-0.5671,0.7698,2.16800002E11,2.081E11,360.74,462.3587,877.8088,24
8512182620,-0.1049,0.9769,-0.1863,6.8509997E11,3.64200002E11,386.699,469.3274,872.0007,42
8512182630,-0.3283,0.1357,0.9348,1.47300003E13,2.77500002E11,393.1132,469.2586,884.1503,32
8512182640,-0.6826,0.517,0.5164,2.64499993E12,2.5580001E12,374.2685,478.0533,880.4741,295
8512182641,0.5214,0.6308,-0.5747,1.82100001E11,1.82100001E11,379.8145,475.2779,878.9807,21
8512182644,-0.1135,0.8222,0.5577,4.24900002E11,3.81600006E11,375.0113,478.1425,879.3293,44
8512182646,0.6877,-0.4612,0.5607,2.18499999E12,2.11600002E12,335.5908,489.259,887.7144,244
8512182651,-0.2607,0.8544,-0.4495,8.9319997E11,8.9319997E11,382.5479,487.2028,881.265,103
8512182652,0.6239,0.4134,-0.6632,2.081E11,2.081E11,390.64,486.2228,883.6289,24
8512182676,0.8734,0.4348,0.2194,1.73399998E11,1.73399998E11,368.8406,422.9161,886.2606,20
8512182682,0.6897,0.3712,-0.6217,3.38200003E11,3.38200003E11,361.3895,423.5467,879.927,39
8512182683,-0.2301,0.8259,-0.5147,7.6400002E12,2.688E11,366.5273,421.3503,883.3013,31
8512182684,0.0504,-0.0462,0.9977,1.82100001E11,1.82100001E11,379.8417,424.8437,889.8976,21
8512182685,0.721,0.259,-0.6427,3.27599994E13,1.79499998E12,360.3186,426.9072,879.6745,207
8512182686,0.2965,-0.7953,0.5288,2.081E11,2.081E11,374.8326,429.0855,888.325,24
8512182690,0.4382,0.8358,0.3308,3.295E11,3.295E11,351.0429,430.8349,882.5084,38
8512182691,0.0162,0.3681,0.9297,7.1110001E11,7.0239997E11,353.3992,433.143,881.8651,81
8512182692,0.6349,0.5692,0.5225,3.03500001E11,3.03500001E11,365.5301,427.0426,881.5925,35
8512182694,-0.6486,0.7527,0.113,1.54399995E13,3.46900005E11,360.8863,437.8035,879.2034,40
8512182695,0.8773,0.4536,0.1568,2.78099992E13,2.75200009E13,384.0909,443.1389,883.173,3174
8512182710,0.4792,0.5079,-0.7158,8.2379997E11,8.1520001E11,369.4332,451.8975,881.5912,94
8512182713,0.3473,0.0885,0.9336,5.6369997E11,5.20300003E11,384.7357,459.7371,880.6167,60
8512182714,0.554,0.7588,-0.3425,1.60400002E12,1.58699998E12,396.6389,457.2335,879.7214,183
8512182716,0.9246,-0.3399,0.172,4.4749999E12,4.25800001E12,335.4172,464.8665,891.6061,491
8512182717,0.8956,0.3675,0.2507,1.31000002E12,7.5449998E11,385.1892,460.1732,879.4427,87
8512182726,0.9198,-0.2206,-0.3244,2.86999996E12,2.50599991E12,359.7701,462.3084,878.2156,289
8512182727,0.1165,-0.0999,0.9882,2.98300001E12,1.95999996E12,391.8143,466.1418,879.1187,226
8512182732,-0.4811,0.2367,0.8441,1.82100001E11,1.82100001E11,345.4842,469.6142,883.2296,21
8512182733,-0.4652,0.2035,0.8615,1.11000001E12,3.12200004E11,382.1434,465.8121,874.3265,36
8512182734,0.5908,0.7064,-0.3899,5.212E12,4.94300004E11,381.9424,465.2372,874.0645,57
8512182739,-0.165,0.2292,0.9593,5.37700008E11,5.37700008E11,390.8781,467.4963,883.8821,62
8512182744,0.1812,0.5149,0.8379,4.68300005E11,4.59600003E11,376.8095,470.0268,880.4396,53
8512182745,-0.3091,0.9093,0.2785,3.38200003E11,3.295E11,397.9579,471.9606,888.0192,38
8512182746,0.6518,-0.1098,0.7504,7.9780001E11,7.8919998E11,343.9371,482.7612,888.4435,91
8512182747,0.7455,-0.437,0.5033,6.417E11,5.8099997E11,392.999,469.0217,885.9096,67
8512182750,0.693,0.1629,-0.7023,3.72900004E11,3.72900004E11,333.3094,486.117,886.5416,43
8512182751,-0.0098,-0.2699,0.9628,2.94799999E11,2.94799999E11,340.7517,484.6732,885.6318,34
8512182752,0.2012,0.7653,0.6114,7.3709997E11,7.1979998E11,349.5315,482.2237,889.9799,83
8512182756,0.7371,-0.6741,-0.0479,2.4199999E12,1.39600003E12,337.281,488.4616,886.2837,161
8512182757,0.9058,0.0159,-0.4234,7.9089998E12,4.68300005E11,337.3027,488.582,886.2639,54
8512182758,-0.4222,0.5733,0.7021,6.7640001E11,6.7640001E11,371.3823,482.4369,880.5214,78
8512182759,0.7427,-0.0707,0.6659,3.295E11,3.295E11,393.4311,476.7014,883.4214,38
8512182784,0.7708,0.1827,0.6104,4.85600002E11,4.51000009E11,367.0551,421.6548,882.5804,52
8512182796,0.6977,0.4593,0.5498,3.20900006E11,3.03500001E11,396.9128,424.75,886.3247,35
8512182801,-0.1486,0.9605,0.2353,2.86200005E11,2.86200005E11,353.1306,425.1306,880.0599,33
8512182802,0.4501,0.746,-0.4909,1.02299999E12,1.02299999E12,365.2446,424.8413,881.9919,118
8512182803,0.2587,-0.539,0.8016,1.34399997E12,1.31000002E12,377.1986,432.4035,887.2465,151
8512182805,0.4109,-0.7115,0.57,2.10699996E12,2.09899998E12,369.7371,430.4844,884.2533,242
8512182806,-0.6415,0.7632,0.0767,4.16300007E11,4.16300007E11,383.2209,439.1175,881.8344,48
8512182809,0.5394,0.7109,0.4513,1.71699995E12,1.70000004E12,372.5905,433.6978,886.3873,196
8512182811,0.294,0.9038,-0.3109,7.5449998E11,7.4580001E11,366.1376,439.9972,881.3136,86
8512182812,0.5775,0.3671,-0.7292,1.63900005E12,1.62999999E12,377.0767,440.8069,884.5746,188
8512182813,-0.1729,0.9176,0.3579,3.55600007E11,3.55600007E11,377.6717,442.0678,883.4682,41
8512182817,-0.1571,-0.5182,0.8407,5.8099997E11,5.8099997E11,393.4085,449.9091,886.5057,67
8512182826,0.651,-0.2343,0.722,1.82100001E11,1.82100001E11,376.3817,452.2695,881.99,21
8512182835,0.8782,-0.2209,-0.4241,6.417E11,6.1569997E11,355.97,456.616,879.634,71
8512182836,0.2426,-0.5511,0.7984,5.0990002E12,5.7240001E11,382.7775,465.2847,873.8342,66
8512182837,-0.4985,0.8439,-0.1984,8.1520001E11,7.8919998E11,393.4839,460.4931,878.7735,91
8512182838,0.9558,0.1686,-0.2408,7.5449998E11,6.8509997E11,394.8441,459.1284,879.2701,79
8512182839,0.9021,0.4247,0.076,6.417E11,6.07E11,398.5404,454.4115,880.8365,70
8512182846,0.3196,-0.3914,0.8629,5.3920001E13,5.2560002E13,342.6876,464.2354,886.2508,6061
8512182848,0.8109,-0.3056,-0.4991,3.79799994E12,2.80999992E12,381.1122,464.7175,874.4771,324
8512182849,0.9083,0.4064,-0.0995,7.8050001E11,7.8050001E11,389.0619,465.3862,877.163,90
8512182851,-0.2468,0.9122,0.3269,4.07600005E11,3.72900004E11,360.2296,462.3997,878.0101,43
8512182854,0.8604,-0.4797,0.1722,3.03500001E11,2.86200005E11,345.3148,469.9847,883.5316,33
8512182857,0.4898,0.4681,-0.7355,8.542E12,8.1600001E12,336.9762,469.6764,888.4602,941
8512182858,-0.4055,0.869,0.2837,5.20300003E11,5.03000007E11,352.738,471.0907,884.1735,58
8512182859,0.4608,0.012,0.8874,1.21400001E12,3.90200001E11,385.1956,468.597,870.8771,45
8512182865,0.9353,-0.1908,0.2981,2.42800001E11,2.42800001E11,346.1991,478.4243,886.6194,28
8512182867,-0.4885,0.8692,-0.0768,5.03000007E11,4.94300004E11,372.0037,478.9466,884.0178,57
8512182868,0.3312,0.1373,0.9335,5.11700009E11,4.68300005E11,383.4459,472.4061,876.1942,54
8512182869,0.9022,0.309,0.3008,3.72900004E11,3.12200004E11,399.6932,475.9547,888.4893,36
8512182873,0.7779,0.6175,-0.1168,2.77500002E11,2.688E11,384.0107,482.726,878.8356,31
8512182877,0.9857,-0.1525,-0.0722,4.16300007E11,4.16300007E11,361.2382,485.6461,886.4963,48
8512182880,-0.4656,-0.1259,0.876,4.24900002E11,4.07600005E11,386.3296,484.8428,881.4978,47
8512182884,0.9093,0.1056,0.4025,5.2899999E12,5.143E12,395.2452,483.7008,887.723,593
8512182891,0.4366,0.412,0.7998,2.25500004E11,2.25500004E11,379.6744,491.6946,885.294,26
8512182894,0.1702,0.8449,0.5072,7.1979998E11,5.20300003E11,377.7377,496.4868,888.598,60
8512182900,0.3365,0.3975,0.8537,4.6049998E12,4.5099998E12,335.1956,504.8242,887.8351,520
8512182907,0.9036,-0.2916,-0.3139,2.196E13,1.9310001E13,380.4399,501.2177,890.3311,2227
8512182908,0.1661,0.9346,0.3144,2.77500002E11,2.77500002E11,390.1383,504.8972,890.8026,32
8512182912,0.1208,0.4487,0.8855,5.46300002E11,5.46300002E11,337.8238,510.8453,885.0569,63
8512182918,0.3742,0.6521,-0.6593,9.5390001E11,9.3660001E11,364.9519,517.9678,888.1387,108
8512182919,0.2358,-0.0103,0.9718,3.46900005E11,3.38200003E11,365.1375,516.2067,888.4567,39
8512183011,0.1566,-0.0927,0.9833,1.73399998E11,1.73399998E11,334.6077,497.8026,883.8427,20
8512183012,0.5148,0.8572,-0.0131,3.20900006E11,3.20900006E11,365.9189,488.08,878.7039,37
8512183017,0.2192,-0.1605,0.9624,3.72900004E11,3.46900005E11,339.6119,495.6652,878.7863,40
8512183018,0.3689,-0.7261,0.5802,6.417E11,5.55E11,391.9454,485.5235,885.6493,64
8512183026,0.5415,0.4995,-0.6762,1.46599995E12,1.43999998E12,335.8125,499.3211,884.627,166
8512183027,-0.3886,0.6078,0.6925,2.85299997E13,6.8509997E11,378.5234,496.441,887.3011,79
8512183032,0.5748,0.3487,0.7402,5.6369997E11,5.6369997E11,368.1118,499.6251,883.9101,65
8512183035,0.9085,-0.1633,-0.3846,8.6720001E11,8.6720001E11,369.0857,503.8604,886.432,100
8512183036,0.4494,-0.4794,0.7538,4.68300005E11,4.59600003E11,369.1797,503.0032,886.5257,53
8512183038,0.8973,0.3651,0.2481,1.02100002E13,9.6520005E12,381.934,504.8064,888.1309,1113
8512183170,-0.3083,0.4555,0.8352,2.44600013E12,2.42800001E12,334.5856,492.3929,887.5702,280
8512183178,0.5066,0.6296,0.5891,6.9380001E11,6.8509997E11,399.147,485.8252,889.5411,79
8512183180,0.442,0.7872,-0.4301,2.51500003E11,2.51500003E11,349.4772,497.6401,879.7529,29
8512183183,0.9326,-0.1279,0.3374,3.64200002E11,3.46900005E11,395.9882,499.3526,889.2244,40
8512183186,-0.2845,0.7208,0.632,5.7240001E11,5.6369997E11,334.166,501.4435,887.4896,65
8512183187,0.6376,0.4893,-0.595,3.72900004E11,3.72900004E11,368.3582,501.5119,886.5792,43
8512183188,0.3837,0.3939,0.8352,3.01799991E12,2.7660001E12,377.9903,497.4992,889.1981,319
8512183189,0.6668,0.3426,-0.6619,4.59600003E11,4.59600003E11,382.4,498.1254,889.1658,53
8512183196,-0.725,0.1025,0.681,1.25800001E13,2.91400004E12,333.5484,507.6393,890.3597,336
8512183199,-0.2284,0.3033,0.9251,3.12200004E11,3.03500001E11,365.7226,515.2606,889.6012,35
8512183200,0.1132,0.8547,0.5066,1.13599998E12,1.05800001E12,383.7772,509.4677,890.3206,122
8512183201,0.7816,0.0099,0.6236,1.41400002E12,1.38800005E12,385.57,514.3038,891.1785,160
8512183315,-0.4916,0.8208,-0.2908,3.84999988E12,3.48600009E12,388.1693,487.8478,883.0916,402
8512183321,0.4262,-0.367,0.8268,9.1059998E11,9.1059998E11,356.7727,496.1195,881.4808,105
8512183322,-0.2887,0.0541,0.9559,4.42300006E11,4.42300006E11,358.1049,495.8221,881.6346,51
8512183325,0.6651,-0.0868,0.7417,8.4119998E11,8.0649998E11,378.1808,494.5544,885.924,93
8512183334,0.4147,0.7154,0.5623,1.137E13,1.96900002E12,378.8525,496.7152,888.887,227
8512183335,-0.2787,0.9501,0.1401,6.8509997E11,4.94300004E11,380.4988,500.749,889.8867,57
8512183340,0.8974,-0.4074,0.1697,2.081E11,2.081E11,363.1328,514.6373,889.6616,24
8512183348,0.5186,-0.4185,0.7456,3.98900003E11,3.98900003E11,339.6332,517.1832,887.2842,46
8512183426,-0.4436,0.434,0.7841,1.04300001E14,1.02900001E14,377.9867,489.0483,880.9803,11865
8512183427,-0.1006,0.8101,-0.5777,2.14199999E12,2.06399996E12,384.6397,488.1441,882.2864,238
8512183428,0.3584,0.5628,0.7449,4.27500005E12,4.20600008E12,393.9372,484.2446,886.838,485
8512183429,0.3292,0.8959,-0.2982,2.25499991E12,2.13300006E12,397.5494,485.0693,888.908,246
8512183436,0.6901,0.3449,0.6362,1.19699997E12,1.18800004E12,365.693,491.5958,882.9556,137
8512183437,-0.3729,-0.3608,0.8549,1.90800003E11,1.56100002E11,381.9001,489.5374,882.1065,18
8512183440,0.4232,0.836,0.3492,3.81600006E11,3.81600006E11,347.9666,498.2332,880.4481,44
8512183445,0.1853,0.3249,0.9274,1.28400006E12,1.23999997E12,335.55,499.4754,884.8691,143
8512183446,-0.1405,0.9506,0.2769,3.72900004E11,3.72900004E11,375.8214,495.3901,885.2222,43
8512183447,0.3962,0.2324,0.8883,3.81600006E11,3.72900004E11,373.2039,497.2725,885.8557,43
8512183448,0.8808,0.2915,-0.3732,2.42800001E11,2.42800001E11,388.4362,494.959,888.4273,28
8512183449,-0.0573,0.9963,0.064,7.3709997E11,6.9380001E11,381.2607,502.238,892.4037,80
8512183454,0.5668,0.4729,-0.6745,1.02299999E12,1.02299999E12,340.1738,512.1179,887.9033,118
8512183455,0.9886,-0.1411,-0.052,3.98900003E11,3.90200001E11,386.52,507.2587,895.4761,45
8512183456,0.3711,-0.6239,0.6878,1.04900002E12,1.04900002E12,399.4536,511.119,892.5432,121
8512183461,-0.4786,0.4739,0.7392,6.0099999E12,4.14499996E12,365.6636,514.2331,892.0075,478
8512183469,0.6327,0.6452,-0.4282,1.55199996E12,1.55199996E12,338.747,517.1287,888.7924,179
8512183566,0.9062,-0.3137,-0.2834,9.4529998E11,9.4529998E11,338.608,491.8131,884.9388,109
8512183567,-0.6564,0.4134,0.6311,5.9839998E11,5.8970001E11,362.8391,485.4352,879.4279,68
8512183576,-0.5495,0.8066,0.2178,2.688E11,2.688E11,359.3313,490.6694,883.9617,31
8512183577,0.8706,0.2257,0.4371,5.55E11,2.42800001E11,387.4557,487.2936,883.6006,28
8512183582,-0.2614,0.7087,0.6553,1.12900002E14,7.6960001E13,378.854,496.257,887.6427,8874
8512183587,0.9265,-0.3763,-0.0059,2.4199999E12,2.39399993E12,334.5165,502.6542,887.06,276
8512183589,-0.2072,-0.1247,0.9703,1.21400001E12,7.7179997E11,383.9559,503.26,893.4648,89
8512183590,0.474,0.7655,0.4351,3.03500001E11,3.03500001E11,398.6082,506.133,892.2454,35
8512183594,0.8662,0.056,0.4965,5.37700008E11,5.20300003E11,358.233,505.538,889.2911,60
8512183604,0.3633,-0.2585,0.8951,2.34200007E11,1.82100001E11,383.265,503.0109,893.9301,21
8512183605,-0.0733,0.8576,0.5091,2.688E11,2.688E11,386.2845,507.1452,895.7613,31
8512183619,0.1129,0.7071,0.698,6.417E11,6.417E11,338.3361,516.8437,889.6469,74
8512183622,0.7257,-0.1687,0.667,2.09899998E12,1.32700006E12,365.6151,514.2883,892.129,153
8512183711,-0.3645,0.9249,0.1084,4.77000008E11,4.59600003E11,332.501,497.1315,886.2719,53
8512183720,0.4551,0.6958,-0.5556,2.688E11,2.688E11,332.0364,503.8481,889.1434,31
8512183721,-0.0035,0.9913,0.1318,3.64200002E11,3.64200002E11,360.1174,499.2693,885.4979,42
8512183722,-0.0925,0.226,0.9697,5.55E11,5.55E11,377.1464,495.0555,885.5707,64
8512183723,0.7428,0.667,0.0582,1.57800006E12,1.56100002E12,397.4381,502.1576,890.0493,180
8512183726,0.6952,-0.7152,0.0727,2.34200007E11,2.34200007E11,357.8126,505.0346,889.0699,27
8512183727,0.6773,-0.5452,0.4941,1.82100001E11,1.82100001E11,366.1378,502.3929,888.3961,21
8512183731,0.2533,0.6607,-0.7066,5.29000006E11,5.29000006E11,358.6454,505.5016,889.5654,61
8512183734,0.9121,0.2388,0.3332,1.28400006E12,1.24900003E12,344.1219,512.9551,887.4321,144
